file_name,label
picture-00610.jpg,PEDESTRIAN_CROSSING
picture-00611.jpg,PEDESTRIAN_CROSSING
picture-00612.jpg,GIVE_WAY
picture-00613.jpg,OTHER
picture-00614.jpg,PEDESTRIAN_CROSSING
picture-00615.jpg,PEDESTRIAN_CROSSING
picture-00616.jpg,PASS_RIGHT_SIDE
picture-00619.jpg,GIVE_WAY
picture-00620.jpg,OTHER
picture-00621.jpg,PEDESTRIAN_CROSSING
picture-00622.jpg,PEDESTRIAN_CROSSING
picture-00624.jpg,GIVE_WAY
picture-00625.jpg,OTHER
picture-00626.jpg,PEDESTRIAN_CROSSING
picture-00627.jpg,PEDESTRIAN_CROSSING
picture-00629.jpg,GIVE_WAY
picture-00630.jpg,OTHER
picture-00631.jpg,PEDESTRIAN_CROSSING
picture-00632.jpg,PEDESTRIAN_CROSSING
picture-00633.jpg,PEDESTRIAN_CROSSING
picture-00634.jpg,GIVE_WAY
picture-00635.jpg,OTHER
picture-00636.jpg,PEDESTRIAN_CROSSING
picture-00637.jpg,PEDESTRIAN_CROSSING
picture-00639.jpg,GIVE_WAY
picture-00640.jpg,OTHER
picture-00641.jpg,PEDESTRIAN_CROSSING
picture-00642.jpg,PEDESTRIAN_CROSSING
picture-00643.jpg,PEDESTRIAN_CROSSING
picture-00644.jpg,OTHER
picture-00645.jpg,OTHER
picture-00647.jpg,OTHER
picture-00648.jpg,OTHER
picture-00650.jpg,OTHER
picture-00651.jpg,OTHER
picture-00653.jpg,OTHER
picture-00654.jpg,OTHER
picture-00656.jpg,OTHER
picture-00657.jpg,OTHER
picture-00659.jpg,OTHER
picture-00660.jpg,OTHER
picture-00665.jpg,PASS_EITHER_SIDE
picture-00667.jpg,PEDESTRIAN_CROSSING
picture-00668.jpg,PEDESTRIAN_CROSSING
picture-00671.jpg,PEDESTRIAN_CROSSING
picture-00672.jpg,PASS_EITHER_SIDE
picture-00675.jpg,PEDESTRIAN_CROSSING
picture-00676.jpg,GIVE_WAY
picture-00677.jpg,PASS_EITHER_SIDE
picture-00679.jpg,PEDESTRIAN_CROSSING
picture-00680.jpg,PEDESTRIAN_CROSSING
picture-00681.jpg,GIVE_WAY
picture-00683.jpg,PASS_EITHER_SIDE
picture-00686.jpg,PEDESTRIAN_CROSSING
picture-00687.jpg,GIVE_WAY
picture-00688.jpg,PASS_EITHER_SIDE
picture-00690.jpg,PEDESTRIAN_CROSSING
picture-00691.jpg,PEDESTRIAN_CROSSING
picture-00692.jpg,GIVE_WAY
picture-00694.jpg,PASS_EITHER_SIDE
picture-00696.jpg,PEDESTRIAN_CROSSING
picture-00697.jpg,PEDESTRIAN_CROSSING
picture-00698.jpg,GIVE_WAY
picture-00699.jpg,PRIORITY_ROAD
picture-00700.jpg,PASS_RIGHT_SIDE
picture-00701.jpg,PRIORITY_ROAD
picture-00702.jpg,PASS_RIGHT_SIDE
picture-00703.jpg,PRIORITY_ROAD
picture-00705.jpg,OTHER
picture-00706.jpg,OTHER
picture-00708.jpg,OTHER
picture-00709.jpg,OTHER
picture-00711.jpg,OTHER
picture-00712.jpg,OTHER
picture-00714.jpg,OTHER
picture-00715.jpg,OTHER
picture-00717.jpg,OTHER
picture-00718.jpg,OTHER
picture-00720.jpg,OTHER
picture-00721.jpg,PASS_RIGHT_SIDE
picture-00722.jpg,PASS_LEFT_SIDE
picture-00724.jpg,PASS_RIGHT_SIDE
picture-00725.jpg,PASS_LEFT_SIDE
picture-00727.jpg,PASS_RIGHT_SIDE
picture-00728.jpg,PASS_LEFT_SIDE
picture-00729.jpg,PASS_RIGHT_SIDE
picture-00730.jpg,PASS_LEFT_SIDE
picture-00731.jpg,PASS_LEFT_SIDE
picture-00732.jpg,PASS_LEFT_SIDE
picture-00735.jpg,110_SIGN
picture-00737.jpg,110_SIGN
picture-00738.jpg,110_SIGN
picture-00739.jpg,110_SIGN
picture-00740.jpg,110_SIGN
picture-00741.jpg,110_SIGN
picture-00742.jpg,110_SIGN
picture-00743.jpg,110_SIGN
picture-00745.jpg,90_SIGN
picture-00746.jpg,90_SIGN
picture-00747.jpg,90_SIGN
picture-00748.jpg,90_SIGN
picture-00749.jpg,90_SIGN
picture-00750.jpg,90_SIGN
picture-00751.jpg,90_SIGN
picture-00752.jpg,90_SIGN
picture-00753.jpg,70_SIGN
picture-00754.jpg,70_SIGN
picture-00755.jpg,70_SIGN
picture-00756.jpg,70_SIGN
picture-00757.jpg,70_SIGN
picture-00758.jpg,70_SIGN
picture-00759.jpg,70_SIGN
picture-00760.jpg,70_SIGN
picture-00761.jpg,70_SIGN
picture-00762.jpg,70_SIGN
picture-00763.jpg,50_SIGN
picture-00764.jpg,50_SIGN
picture-00766.jpg,50_SIGN
picture-00767.jpg,50_SIGN
picture-00769.jpg,50_SIGN
picture-00771.jpg,50_SIGN
picture-00788.jpg,80_SIGN
picture-00794.jpg,80_SIGN
picture-00797.jpg,80_SIGN
picture-00800.jpg,80_SIGN
picture-00803.jpg,80_SIGN
picture-00806.jpg,80_SIGN
picture-00809.jpg,80_SIGN
picture-00810.jpg,OTHER
picture-00811.jpg,OTHER
picture-00812.jpg,OTHER
picture-00813.jpg,OTHER
picture-00814.jpg,OTHER
picture-00815.jpg,OTHER
picture-00816.jpg,OTHER
picture-00818.jpg,OTHER
picture-00820.jpg,OTHER
picture-00822.jpg,OTHER
picture-00826.jpg,80_SIGN
picture-00827.jpg,PRIORITY_ROAD
picture-00829.jpg,80_SIGN
picture-00830.jpg,PRIORITY_ROAD
picture-00832.jpg,80_SIGN
picture-00833.jpg,PRIORITY_ROAD
picture-00834.jpg,80_SIGN
picture-00835.jpg,PRIORITY_ROAD
picture-00836.jpg,80_SIGN
picture-00837.jpg,PRIORITY_ROAD
picture-00871.jpg,80_SIGN
picture-00872.jpg,OTHER
picture-00873.jpg,PRIORITY_ROAD
picture-00874.jpg,OTHER
picture-00875.jpg,80_SIGN
picture-00876.jpg,OTHER
picture-00877.jpg,PRIORITY_ROAD
picture-00878.jpg,80_SIGN
picture-00879.jpg,OTHER
picture-00880.jpg,PRIORITY_ROAD
picture-00881.jpg,80_SIGN
picture-00882.jpg,OTHER
picture-00883.jpg,PRIORITY_ROAD
picture-00884.jpg,80_SIGN
picture-00885.jpg,OTHER
picture-00886.jpg,PRIORITY_ROAD
picture-00887.jpg,80_SIGN
picture-00888.jpg,OTHER
picture-00889.jpg,PRIORITY_ROAD
picture-00890.jpg,80_SIGN
picture-00891.jpg,OTHER
picture-00892.jpg,PRIORITY_ROAD
picture-00895.jpg,60_SIGN
picture-00896.jpg,60_SIGN
picture-00897.jpg,60_SIGN
picture-00899.jpg,60_SIGN
picture-00900.jpg,60_SIGN
picture-00902.jpg,60_SIGN
picture-00903.jpg,60_SIGN
picture-00904.jpg,60_SIGN
picture-00905.jpg,60_SIGN
picture-00907.jpg,60_SIGN
picture-00909.jpg,60_SIGN
picture-00912.jpg,60_SIGN
picture-00915.jpg,60_SIGN
picture-00918.jpg,60_SIGN
picture-00920.jpg,60_SIGN
picture-00922.jpg,60_SIGN
picture-00924.jpg,60_SIGN
picture-00925.jpg,PASS_RIGHT_SIDE
picture-00926.jpg,60_SIGN
picture-00927.jpg,PASS_RIGHT_SIDE
picture-00928.jpg,PRIORITY_ROAD
picture-00931.jpg,PRIORITY_ROAD
picture-00934.jpg,PRIORITY_ROAD
picture-00937.jpg,PRIORITY_ROAD
picture-00938.jpg,80_SIGN
picture-00940.jpg,80_SIGN
picture-00941.jpg,80_SIGN
picture-00942.jpg,80_SIGN
picture-00943.jpg,80_SIGN
picture-00944.jpg,80_SIGN
picture-00945.jpg,80_SIGN
picture-00946.jpg,80_SIGN
picture-00947.jpg,80_SIGN
picture-00955.jpg,PASS_RIGHT_SIDE
picture-00958.jpg,80_SIGN
picture-00959.jpg,PRIORITY_ROAD
picture-00960.jpg,80_SIGN
picture-00961.jpg,PRIORITY_ROAD
picture-00962.jpg,80_SIGN
picture-00963.jpg,PRIORITY_ROAD
picture-00970.jpg,80_SIGN
picture-00971.jpg,PRIORITY_ROAD
picture-00972.jpg,PASS_RIGHT_SIDE
picture-00973.jpg,80_SIGN
picture-00974.jpg,PRIORITY_ROAD
picture-00975.jpg,PASS_RIGHT_SIDE
picture-00976.jpg,80_SIGN
picture-00977.jpg,PRIORITY_ROAD
picture-00978.jpg,PASS_RIGHT_SIDE
picture-00979.jpg,80_SIGN
picture-00980.jpg,PRIORITY_ROAD
picture-00981.jpg,PASS_RIGHT_SIDE
picture-00982.jpg,80_SIGN
picture-00983.jpg,PRIORITY_ROAD
picture-00984.jpg,PASS_RIGHT_SIDE
picture-00985.jpg,PASS_RIGHT_SIDE
picture-00986.jpg,PASS_RIGHT_SIDE
picture-00987.jpg,PASS_RIGHT_SIDE
picture-00988.jpg,PASS_RIGHT_SIDE
picture-00990.jpg,80_SIGN
picture-00992.jpg,80_SIGN
picture-00994.jpg,100_SIGN
picture-00995.jpg,PRIORITY_ROAD
picture-00996.jpg,100_SIGN
picture-00997.jpg,100_SIGN
picture-00998.jpg,PRIORITY_ROAD
picture-01000.jpg,100_SIGN
picture-01001.jpg,PRIORITY_ROAD
picture-01002.jpg,100_SIGN
picture-01003.jpg,PRIORITY_ROAD
picture-01004.jpg,100_SIGN
picture-01005.jpg,PRIORITY_ROAD
picture-01006.jpg,100_SIGN
picture-01007.jpg,PRIORITY_ROAD
picture-01008.jpg,100_SIGN
picture-01009.jpg,PRIORITY_ROAD
picture-01010.jpg,100_SIGN
picture-01011.jpg,PRIORITY_ROAD
picture-01012.jpg,PASS_RIGHT_SIDE
picture-01013.jpg,100_SIGN
picture-01014.jpg,PRIORITY_ROAD
picture-01015.jpg,PASS_RIGHT_SIDE
picture-01016.jpg,100_SIGN
picture-01017.jpg,PRIORITY_ROAD
picture-01018.jpg,100_SIGN
picture-01019.jpg,PRIORITY_ROAD
picture-01020.jpg,100_SIGN
picture-01021.jpg,PRIORITY_ROAD
picture-01022.jpg,100_SIGN
picture-01023.jpg,PRIORITY_ROAD
picture-01024.jpg,100_SIGN
picture-01025.jpg,PRIORITY_ROAD
picture-01026.jpg,PASS_EITHER_SIDE
picture-01027.jpg,STOP
picture-01030.jpg,PASS_EITHER_SIDE
picture-01031.jpg,STOP
picture-01034.jpg,STOP
picture-01037.jpg,STOP
picture-01040.jpg,80_SIGN
picture-01041.jpg,PRIORITY_ROAD
picture-01042.jpg,80_SIGN
picture-01043.jpg,PRIORITY_ROAD
picture-01044.jpg,80_SIGN
picture-01045.jpg,PRIORITY_ROAD
picture-01046.jpg,100_SIGN
picture-01048.jpg,100_SIGN
picture-01049.jpg,PRIORITY_ROAD
picture-01050.jpg,100_SIGN
picture-01051.jpg,PRIORITY_ROAD
picture-01052.jpg,100_SIGN
picture-01053.jpg,PRIORITY_ROAD
picture-01054.jpg,100_SIGN
picture-01055.jpg,PRIORITY_ROAD
picture-01056.jpg,100_SIGN
picture-01057.jpg,PRIORITY_ROAD
picture-01059.jpg,100_SIGN
picture-01060.jpg,PRIORITY_ROAD
picture-01061.jpg,PASS_RIGHT_SIDE
picture-01062.jpg,100_SIGN
picture-01063.jpg,PRIORITY_ROAD
picture-01064.jpg,PASS_RIGHT_SIDE
picture-01065.jpg,100_SIGN
picture-01066.jpg,PRIORITY_ROAD
picture-01067.jpg,PASS_RIGHT_SIDE
picture-01068.jpg,100_SIGN
picture-01069.jpg,PRIORITY_ROAD
picture-01070.jpg,100_SIGN
picture-01071.jpg,PRIORITY_ROAD
picture-01072.jpg,100_SIGN
picture-01073.jpg,PRIORITY_ROAD
picture-01074.jpg,100_SIGN
picture-01075.jpg,PRIORITY_ROAD
